transaction_id,order_id,amount,currency,payment_method,payment_status,customer_id,timestamp
TXN2975,order_668675,499900,INR,card,captured,cust_5992,2026-08-06 09:54:00
TXN2976,order_796069,29900,INR,card,captured,cust_2624,2026-07-05 16:15:00
TXN2977,order_583484,19900,INR,emi,captured,cust_1324,2026-08-01 13:15:00
TXN2978,order_199585,9900,INR,wallet,captured,cust_3736,2026-07-14 03:14:00
TXN2979,order_952721,99900,INR,card,captured,cust_8284,2026-07-13 21:21:00
TXN2980,order_828543,19900,INR,netbanking,captured,cust_5046,2026-07-25 10:23:00
TXN2981,order_792837,999900,INR,card,failed,cust_3468,2026-07-15 02:59:00
TXN2982,order_835571,499900,INR,wallet,captured,cust_7299,2026-08-08 01:08:00
TXN2983,order_439395,999900,INR,card,captured,cust_3662,2026-08-12 04:28:00
TXN2984,order_731603,99900,INR,wallet,captured,cust_5880,2026-07-22 04:00:00
TXN2985,order_381141,999900,INR,card,captured,cust_5989,2026-07-14 04:34:00
TXN2986,order_748791,499900,INR,wallet,captured,cust_8492,2026-08-30 07:00:00
TXN2987,order_622222,99900,INR,emi,captured,cust_5656,2026-08-09 02:21:00
TXN2988,order_178924,49900,INR,emi,captured,cust_7733,2026-07-11 07:06:00
TXN2989,order_644197,199900,INR,card,captured,cust_9736,2026-08-06 00:23:00
TXN2990,order_914120,9900,INR,netbanking,captured,cust_3730,2026-08-13 14:00:00
TXN2991,order_271994,499900,INR,card,captured,cust_2002,2026-08-02 22:35:00
TXN2992,order_974055,99900,INR,netbanking,captured,cust_9841,2026-07-29 20:11:00
TXN2993,order_605903,99900,INR,emi,captured,cust_8761,2026-07-27 16:21:00
TXN2994,order_680210,199900,INR,wallet,captured,cust_8324,2026-07-07 17:00:00
TXN2995,order_100662,49900,INR,upi,captured,cust_7607,2026-07-19 12:14:00
TXN2996,order_313181,9900,INR,netbanking,captured,cust_4138,2026-08-07 14:54:00
TXN2997,order_985701,99900,INR,wallet,captured,cust_8861,2026-08-03 05:57:00
TXN2998,order_595037,29900,INR,wallet,captured,cust_2851,2026-07-06 03:09:00
TXN2999,order_228844,9900,INR,card,captured,cust_5129,2026-08-14 14:41:00
TXN3000,order_607456,99900,INR,netbanking,captured,cust_7131,2026-08-04 06:03:00
